utc_timestamp,BE_temperature,BE_radiation_direct_horizontal,BE_radiation_diffuse_horizontal
2019-04-01T01:00:00Z,3.405,0,0
2019-04-01T02:00:00Z,3.007,0,0
2019-04-01T03:00:00Z,2.478,0,0
2019-04-01T04:00:00Z,2.027,0,0
2019-04-01T05:00:00Z,1.688,2.97079194103,12.208108059
2019-04-01T06:00:00Z,2.59,53.6609818151,70.4905181849
2019-04-01T07:00:00Z,4.838,196.185743192,90.5498568079
2019-04-01T08:00:00Z,7.474,347.916417222,93.3737827777
2019-04-01T09:00:00Z,10.214,481.944621388,91.7801786124
2019-04-01T10:00:00Z,12.588,566.599523087,92.8867769129
2019-04-01T11:00:00Z,14.407,603.486884453,93.6498155473
2019-04-01T12:00:00Z,15.668,584.620564394,95.1995356058
2019-04-01T13:00:00Z,16.388,518.318447649,95.3495523512
2019-04-01T14:00:00Z,16.595,409.659192155,94.1098078445
2019-04-01T15:00:00Z,16.357,272.630633414,89.7337665858
2019-04-01T16:00:00Z,15.286,124.635559303,78.7039406968
2019-04-01T17:00:00Z,12.083,18.0073660274,38.4445339726
2019-04-01T18:00:00Z,9.597,0.0143548154738,0.165045184526
2019-04-01T19:00:00Z,8.906,0,0
2019-04-01T20:00:00Z,8.35,0,0
2019-04-01T21:00:00Z,7.91,0,0
2019-04-01T22:00:00Z,7.624,0,0
2019-04-01T23:00:00Z,7.379,0,0
2019-04-02T00:00:00Z,7.184,0,0
2019-04-02T01:00:00Z,7.033,0,0
2019-04-02T02:00:00Z,6.896,0,0
2019-04-02T03:00:00Z,6.79,0,0
2019-04-02T04:00:00Z,6.681,0,0
2019-04-02T05:00:00Z,6.658,0.623614130167,11.2831858698
2019-04-02T06:00:00Z,7.56,5.45014116665,69.0393588334
2019-04-02T07:00:00Z,8.858,14.0413732677,136.895226732
2019-04-02T08:00:00Z,10.425,15.9597766399,180.70632336
2019-04-02T09:00:00Z,11.613,14.7445459693,204.850654031
2019-04-02T10:00:00Z,12.345,16.818270647,231.853629353
2019-04-02T11:00:00Z,12.754,20.631228364,253.858771636
2019-04-02T12:00:00Z,13.084,24.0601932722,259.796906728
2019-04-02T13:00:00Z,13.505,30.0089532169,258.039446783
2019-04-02T14:00:00Z,13.555,23.4047092955,217.095990705
2019-04-02T15:00:00Z,12.755,8.84713631184,138.363163688
2019-04-02T16:00:00Z,11.448,3.18977130484,74.8435286952
2019-04-02T17:00:00Z,9.905,0.493412443089,20.1916875569
2019-04-02T18:00:00Z,8.508,0.00178356720958,0.12251643279
2019-04-02T19:00:00Z,7.471,0,0
2019-04-02T20:00:00Z,6.627,0,0
2019-04-02T21:00:00Z,6.015,0,0
2019-04-02T22:00:00Z,5.557,0,0
2019-04-02T23:00:00Z,5.123,0,0
2019-04-03T00:00:00Z,4.81,0,0
2019-04-03T01:00:00Z,4.185,0,0
2019-04-03T02:00:00Z,4.055,0,0
2019-04-03T03:00:00Z,3.906,0,0
2019-04-03T04:00:00Z,3.758,0,0
2019-04-03T05:00:00Z,3.698,0.473577392718,9.93322260728
2019-04-03T06:00:00Z,4.383,10.1925506056,77.2049493944
2019-04-03T07:00:00Z,5.872,73.7984334991,159.426366501
2019-04-03T08:00:00Z,7.378,122.959097104,215.184602896
2019-04-03T09:00:00Z,8.108,93.8960203803,264.76517962
2019-04-03T10:00:00Z,8.639,103.539600027,300.413899973
2019-04-03T11:00:00Z,9.023,99.9469312043,313.957968796
2019-04-03T12:00:00Z,9.2,84.3180922896,308.56300771
2019-04-03T13:00:00Z,9,44.612738344,264.286361656
2019-04-03T14:00:00Z,8.708,27.5373122214,213.706287779
2019-04-03T15:00:00Z,8.349,18.0946866433,160.362213357
2019-04-03T16:00:00Z,7.738,7.92148076637,94.2109192336
2019-04-03T17:00:00Z,6.494,1.64679173196,31.043508268
2019-04-03T18:00:00Z,5.057,0.00758715726664,0.293412842733
2019-04-03T19:00:00Z,4.344,0,0
2019-04-03T20:00:00Z,3.828,0,0
2019-04-03T21:00:00Z,3.338,0,0
2019-04-03T22:00:00Z,2.742,0,0
2019-04-03T23:00:00Z,2.388,0,0
2019-04-04T00:00:00Z,2.523,0,0
2019-04-04T01:00:00Z,2.536,0,0
2019-04-04T02:00:00Z,2.375,0,0
2019-04-04T03:00:00Z,2.188,0,0
2019-04-04T04:00:00Z,2.147,0,0
2019-04-04T05:00:00Z,2.366,0.338957096604,9.4704429034
2019-04-04T06:00:00Z,3.127,3.22879185474,57.2541081453
2019-04-04T07:00:00Z,4.231,21.6333356887,145.324864311
2019-04-04T08:00:00Z,5.812,62.9219940737,220.406205926
2019-04-04T09:00:00Z,7.478,96.9086488875,269.537451113
2019-04-04T10:00:00Z,8.627,110.430365806,302.359634194
2019-04-04T11:00:00Z,9.241,92.6464860908,312.849413909
2019-04-04T12:00:00Z,9.66,82.1751127217,307.356187278
2019-04-04T13:00:00Z,9.887,62.7983919603,277.90570804
2019-04-04T14:00:00Z,9.99,51.5244625058,236.649937494
2019-04-04T15:00:00Z,9.956,45.7332892049,187.227610795
2019-04-04T16:00:00Z,9.539,22.8787359302,117.63326407
2019-04-04T17:00:00Z,7.87,5.12675567681,43.2870443232
2019-04-04T18:00:00Z,5.841,0.03431983453,0.66668016547
2019-04-04T19:00:00Z,4.994,0,0
2019-04-04T20:00:00Z,4.313,0,0
2019-04-04T21:00:00Z,3.58,0,0
2019-04-04T22:00:00Z,2.8,0,0
2019-04-04T23:00:00Z,2.052,0,0
2019-04-05T00:00:00Z,1.435,0,0
2019-04-05T01:00:00Z,0.87,0,0
2019-04-05T02:00:00Z,0.382,0,0
2019-04-05T03:00:00Z,0.024,0,0
2019-04-05T04:00:00Z,-0.204,0,0
2019-04-05T05:00:00Z,0.064,8.45122874886,18.3722712511
2019-04-05T06:00:00Z,3.023,99.6114239054,63.8447760946
2019-04-05T07:00:00Z,5.509,264.091249826,71.6689501737
2019-04-05T08:00:00Z,9.082,417.918952913,75.4432470865
2019-04-05T09:00:00Z,11.103,540.311437904,79.2859620963
2019-04-05T10:00:00Z,12.185,625.42112884,81.2750711596
2019-04-05T11:00:00Z,12.971,656.176144449,84.4678555513
2019-04-05T12:00:00Z,13.464,621.99782115,91.67917885
2019-04-05T13:00:00Z,13.616,515.816660879,107.597539121
2019-04-05T14:00:00Z,13.371,338.412357149,136.498842851
2019-04-05T15:00:00Z,12.767,153.212047324,153.414452676
2019-04-05T16:00:00Z,11.732,27.5911709593,108.349429041
2019-04-05T17:00:00Z,10.079,3.45103780577,35.7183621942
2019-04-05T18:00:00Z,8.632,0.0284472517573,0.646852748243
2019-04-05T19:00:00Z,8.061,0,0
2019-04-05T20:00:00Z,7.425,0,0
2019-04-05T21:00:00Z,6.872,0,0
2019-04-05T22:00:00Z,6.301,0,0
2019-04-05T23:00:00Z,5.65,0,0
2019-04-06T00:00:00Z,5.12,0,0
2019-04-06T01:00:00Z,4.78,0,0
2019-04-06T02:00:00Z,4.677,0,0
2019-04-06T03:00:00Z,4.629,0,0
2019-04-06T04:00:00Z,4.52,0,0
2019-04-06T05:00:00Z,4.66,0.861075860766,14.1686241392
2019-04-06T06:00:00Z,5.812,9.23203708194,77.4621629181
2019-04-06T07:00:00Z,7.655,55.6541049305,160.830795069
2019-04-06T08:00:00Z,9.808,151.242529112,207.016070888
2019-04-06T09:00:00Z,11.22,231.910467868,232.868432132
2019-04-06T10:00:00Z,12.296,260.85365948,258.34434052
2019-04-06T11:00:00Z,13.191,268.491170369,272.164229631
2019-04-06T12:00:00Z,13.905,252.545140257,273.144259743
2019-04-06T13:00:00Z,14.35,195.193766687,267.311633313
2019-04-06T14:00:00Z,14.398,98.1346765765,244.552523423
2019-04-06T15:00:00Z,14.026,30.0500559664,175.121844034
2019-04-06T16:00:00Z,13.105,8.18052862902,95.016971371
2019-04-06T17:00:00Z,11.35,1.85934047928,33.9414595207
2019-04-06T18:00:00Z,9.764,0.0332158097409,0.946084190259
2019-04-06T19:00:00Z,9.116,0,0
2019-04-06T20:00:00Z,8.713,0,0
2019-04-06T21:00:00Z,8.471,0,0
2019-04-06T22:00:00Z,8.271,0,0
2019-04-06T23:00:00Z,8.132,0,0
2019-04-07T00:00:00Z,8.19,0,0
2019-04-07T01:00:00Z,8.303,0,0
2019-04-07T02:00:00Z,8.331,0,0
2019-04-07T03:00:00Z,8.321,0,0
2019-04-07T04:00:00Z,8.1,0,0
2019-04-07T05:00:00Z,8.016,1.47242268258,17.2715773174
2019-04-07T06:00:00Z,9.359,16.0466076314,87.3019923686
2019-04-07T07:00:00Z,10.871,66.5706478729,160.102852127
2019-04-07T08:00:00Z,12.995,165.919528283,200.798071717
2019-04-07T09:00:00Z,14.953,277.091190164,212.790309836
2019-04-07T10:00:00Z,16.491,351.689879383,219.468520617
2019-04-07T11:00:00Z,17.509,337.204042409,242.802757591
2019-04-07T12:00:00Z,17.98,253.547257557,269.697642443
2019-04-07T13:00:00Z,18.173,188.963439014,267.255260986
2019-04-07T14:00:00Z,18.053,108.581872006,241.572027994
2019-04-07T15:00:00Z,17.602,51.3704721827,186.757427817
2019-04-07T16:00:00Z,16.739,18.8966208527,115.240079147
2019-04-07T17:00:00Z,14.883,3.15671140173,40.4287885983
2019-04-07T18:00:00Z,13.24,0.0423701510712,1.15952984893
2019-04-07T19:00:00Z,12.418,0,0
2019-04-07T20:00:00Z,11.713,0,0
2019-04-07T21:00:00Z,10.997,0,0
2019-04-07T22:00:00Z,10.204,0,0
2019-04-07T23:00:00Z,9.484,0,0
2019-04-08T00:00:00Z,8.854,0,0
2019-04-08T01:00:00Z,8.296,0,0
2019-04-08T02:00:00Z,7.742,0,0
2019-04-08T03:00:00Z,7.347,0,0
2019-04-08T04:00:00Z,7.007,0,0
2019-04-08T05:00:00Z,7.052,0.678183065073,15.1927169349
2019-04-08T06:00:00Z,7.771,4.51179744808,68.9007025519
2019-04-08T07:00:00Z,8.791,17.8526399003,145.3119601
2019-04-08T08:00:00Z,10.301,63.7737114792,228.777088521
2019-04-08T09:00:00Z,11.894,143.224679919,274.778120081
2019-04-08T10:00:00Z,13.414,200.839174567,294.799025433
2019-04-08T11:00:00Z,14.676,212.60452582,307.55437418
2019-04-08T12:00:00Z,15.241,169.180851056,313.564348944
2019-04-08T13:00:00Z,15.372,105.075277004,299.224122996
2019-04-08T14:00:00Z,15.053,31.0618125964,226.034987404
2019-04-08T15:00:00Z,14.542,10.4490935252,144.741206475
2019-04-08T16:00:00Z,13.811,4.58848629844,86.0393137016
2019-04-08T17:00:00Z,12.354,1.08611091372,30.9466890863
2019-04-08T18:00:00Z,10.878,0.0188602135427,0.962939786457
2019-04-08T19:00:00Z,10.209,0,0
2019-04-08T20:00:00Z,9.723,0,0
2019-04-08T21:00:00Z,9.351,0,0
2019-04-08T22:00:00Z,9.078,0,0
2019-04-08T23:00:00Z,8.852,0,0
2019-04-09T00:00:00Z,8.611,0,0
2019-04-09T01:00:00Z,8.319,0,0
2019-04-09T02:00:00Z,7.939,0,0
2019-04-09T03:00:00Z,7.539,0,0
2019-04-09T04:00:00Z,7.229,0,0
2019-04-09T05:00:00Z,7.25,0.597608986831,16.7412910132
2019-04-09T06:00:00Z,8.009,5.31171541844,77.1098845816
2019-04-09T07:00:00Z,8.9,17.2717493185,152.564450682
2019-04-09T08:00:00Z,10.034,34.9658822798,222.49691772
2019-04-09T09:00:00Z,11.108,55.3102357003,279.6364643
2019-04-09T10:00:00Z,12.092,67.8178865757,314.981513424
2019-04-09T11:00:00Z,12.975,70.0347787089,330.621221291
2019-04-09T12:00:00Z,13.524,46.2853278865,306.474772113
2019-04-09T13:00:00Z,13.761,28.3711643345,262.793135665
2019-04-09T14:00:00Z,13.712,15.9103492065,205.468150794
2019-04-09T15:00:00Z,13.419,6.8639168514,135.565383149
2019-04-09T16:00:00Z,12.778,2.48423714515,73.6921628548
2019-04-09T17:00:00Z,11.733,0.544843765546,24.9127562345
2019-04-09T18:00:00Z,10.763,0.0150652816577,1.01693471834
2019-04-09T19:00:00Z,10.06,0,0
2019-04-09T20:00:00Z,9.353,0,0
2019-04-09T21:00:00Z,8.633,0,0
2019-04-09T22:00:00Z,7.965,0,0
2019-04-09T23:00:00Z,7.311,0,0
2019-04-10T00:00:00Z,6.583,0,0
2019-04-10T01:00:00Z,5.856,0,0
2019-04-10T02:00:00Z,5.177,0,0
2019-04-10T03:00:00Z,4.512,0,0
2019-04-10T04:00:00Z,3.82,7.34827824361E-5,0.00112651721756
2019-04-10T05:00:00Z,3.412,4.26323003732,25.1628699627
2019-04-10T06:00:00Z,4.048,41.2072723641,92.7662276359
2019-04-10T07:00:00Z,5.585,139.56192995,135.88927005
2019-04-10T08:00:00Z,7.593,300.017492329,137.014907671
2019-04-10T09:00:00Z,9.623,457.680095009,122.910804991
2019-04-10T10:00:00Z,11.268,574.73568467,110.06681533
2019-04-10T11:00:00Z,12.359,634.847025581,101.461874419
2019-04-10T12:00:00Z,13.001,636.393156394,95.3544436065
2019-04-10T13:00:00Z,13.222,588.911695767,88.3834042326
2019-04-10T14:00:00Z,13.017,494.844704621,81.2273953794
2019-04-10T15:00:00Z,12.43,358.410694419,75.5473055809
2019-04-10T16:00:00Z,11.402,198.639853191,69.2103468091
2019-04-10T17:00:00Z,9.576,53.0809215139,49.7907784861
2019-04-10T18:00:00Z,7.075,0.929921651349,3.82357834865
2019-04-10T19:00:00Z,5.911,0,0
2019-04-10T20:00:00Z,4.776,0,0
2019-04-10T21:00:00Z,3.849,0,0
2019-04-10T22:00:00Z,2.946,0,0
2019-04-10T23:00:00Z,2.154,0,0
2019-04-11T00:00:00Z,1.505,0,0
2019-04-11T01:00:00Z,0.915,0,0
2019-04-11T02:00:00Z,0.411,0,0
2019-04-11T03:00:00Z,-0.116,0,0
2019-04-11T04:00:00Z,-0.605,0.0006266530101,0.0060733469899
2019-04-11T05:00:00Z,-0.201,16.3932377931,28.7233622069
2019-04-11T06:00:00Z,1.592,141.565490489,57.9337095115
2019-04-11T07:00:00Z,4.238,318.339411621,59.5823883791
2019-04-11T08:00:00Z,7.013,474.317571439,62.5573285613
2019-04-11T09:00:00Z,9.067,598.848785902,65.6961140977
2019-04-11T10:00:00Z,10.222,681.581599051,68.2488009495
2019-04-11T11:00:00Z,11.051,715.698536451,70.0195635489
2019-04-11T12:00:00Z,11.607,695.374581007,71.668018993
2019-04-11T13:00:00Z,11.843,628.241143695,71.5906563049
2019-04-11T14:00:00Z,11.721,516.873826377,70.6392736231
2019-04-11T15:00:00Z,11.265,367.99729156,69.9314084402
2019-04-11T16:00:00Z,10.434,202.597807799,66.8942922006
2019-04-11T17:00:00Z,8.67,53.5501394358,50.3106605642
2019-04-11T18:00:00Z,5.915,1.05646705,4.33713295
2019-04-11T19:00:00Z,5.038,0,0
2019-04-11T20:00:00Z,4.278,0,0
2019-04-11T21:00:00Z,3.444,0,0
2019-04-11T22:00:00Z,2.687,0,0
2019-04-11T23:00:00Z,1.966,0,0
2019-04-12T00:00:00Z,1.252,0,0
2019-04-12T01:00:00Z,0.641,0,0
2019-04-12T02:00:00Z,0.074,0,0
2019-04-12T03:00:00Z,-0.478,0,0
2019-04-12T04:00:00Z,-0.962,0.00181847997471,0.0200815200253
2019-04-12T05:00:00Z,-0.219,17.5169319145,31.8885680855
2019-04-12T06:00:00Z,2.238,130.918855304,68.078544696
2019-04-12T07:00:00Z,5.165,279.988873582,81.3968264183
2019-04-12T08:00:00Z,7.32,420.841105727,89.9671942728
2019-04-12T09:00:00Z,8.204,527.588310766,99.1139892343
2019-04-12T10:00:00Z,8.882,588.878478392,109.548521608
2019-04-12T11:00:00Z,9.372,587.836199941,124.358400059
2019-04-12T12:00:00Z,9.657,558.845475696,131.648724304
2019-04-12T13:00:00Z,9.619,462.731019227,145.226980773
2019-04-12T14:00:00Z,9.287,337.114137258,153.151962742
2019-04-12T15:00:00Z,8.745,214.16357433,144.86862567
2019-04-12T16:00:00Z,7.919,83.1531601657,121.114739834
2019-04-12T17:00:00Z,6.648,17.9956277312,60.9705722688
2019-04-12T18:00:00Z,4.563,0.459744954741,4.34255504526
2019-04-12T19:00:00Z,3.576,0,0
2019-04-12T20:00:00Z,2.736,0,0
2019-04-12T21:00:00Z,1.893,0,0
2019-04-12T22:00:00Z,1.269,0,0
2019-04-12T23:00:00Z,0.68,0,0
2019-04-13T00:00:00Z,0.213,0,0
2019-04-13T01:00:00Z,-0.197,0,0
2019-04-13T02:00:00Z,-0.573,0,0
2019-04-13T03:00:00Z,-0.938,0,0
2019-04-13T04:00:00Z,-1.289,0.00210448209176,0.0414955179082
2019-04-13T05:00:00Z,-0.733,9.59209815552,35.9061018445
2019-04-13T06:00:00Z,1.189,84.2605275892,95.5140724108
2019-04-13T07:00:00Z,3.518,227.89981037,117.07578963
2019-04-13T08:00:00Z,5.112,321.24170171,148.48069829
2019-04-13T09:00:00Z,6.086,300.284153547,214.106646453
2019-04-13T10:00:00Z,6.684,253.033059492,273.283540508
2019-04-13T11:00:00Z,6.832,160.739068727,314.381431273
2019-04-13T12:00:00Z,6.769,105.145649545,312.744350455
2019-04-13T13:00:00Z,6.684,85.451450561,289.358549439
2019-04-13T14:00:00Z,6.53,75.248192925,251.924607075
2019-04-13T15:00:00Z,6.228,55.2730639796,198.26963602
2019-04-13T16:00:00Z,5.724,30.618300522,133.210099478
2019-04-13T17:00:00Z,4.785,8.95749262393,61.0645073761
2019-04-13T18:00:00Z,2.908,0.276926970469,4.47267302953
2019-04-13T19:00:00Z,2.128,0,0
2019-04-13T20:00:00Z,1.626,0,0
2019-04-13T21:00:00Z,1.098,0,0
2019-04-13T22:00:00Z,0.551,0,0
2019-04-13T23:00:00Z,0.086,0,0
2019-04-14T00:00:00Z,-0.481,0,0
2019-04-14T01:00:00Z,-1.066,0,0
2019-04-14T02:00:00Z,-1.406,0,0
2019-04-14T03:00:00Z,-1.249,0,0
2019-04-14T04:00:00Z,-0.874,0.00300370559681,0.0755962944032
2019-04-14T05:00:00Z,-0.62,3.35860932152,30.7538906785
2019-04-14T06:00:00Z,0.499,27.7532721108,102.024827889
2019-04-14T07:00:00Z,2.679,199.775224055,131.903675945
2019-04-14T08:00:00Z,4.933,361.0609514,131.3259486
2019-04-14T09:00:00Z,6.431,363.90846124,185.28123876
2019-04-14T10:00:00Z,7.432,301.712811637,248.601488363
2019-04-14T11:00:00Z,8.291,289.557996822,272.797703178
2019-04-14T12:00:00Z,8.989,246.334627098,282.358772902
2019-04-14T13:00:00Z,9.482,216.136548063,268.022251937
2019-04-14T14:00:00Z,9.672,161.087246267,239.767553733
2019-04-14T15:00:00Z,9.731,114.518099268,194.659500732
2019-04-14T16:00:00Z,9.428,55.6151213147,136.987778685
2019-04-14T17:00:00Z,7.864,16.1281809165,67.3663190835
2019-04-14T18:00:00Z,5.393,0.584877313976,6.02382268602
2019-04-14T19:00:00Z,4.759,0,0
2019-04-14T20:00:00Z,4.302,0,0
2019-04-14T21:00:00Z,3.578,0,0
2019-04-14T22:00:00Z,2.825,0,0
2019-04-14T23:00:00Z,2.094,0,0
2019-04-15T00:00:00Z,1.313,0,0
2019-04-15T01:00:00Z,0.665,0,0
2019-04-15T02:00:00Z,0.16,0,0
2019-04-15T03:00:00Z,-0.186,0,0
2019-04-15T04:00:00Z,0.057,0.0156395834947,0.187360416505
2019-04-15T05:00:00Z,1.143,7.91848952889,34.6929104711
2019-04-15T06:00:00Z,3.02,84.1615618265,90.7067381735
2019-04-15T07:00:00Z,5.601,299.420161416,78.8459385843
2019-04-15T08:00:00Z,7.969,457.750528957,78.0052710435
2019-04-15T09:00:00Z,9.867,579.926343865,80.9821561352
2019-04-15T10:00:00Z,11.657,664.403646373,82.5631536274
2019-04-15T11:00:00Z,13.265,699.076751779,84.0122482213
2019-04-15T12:00:00Z,14.6,679.929295786,85.5332042138
2019-04-15T13:00:00Z,15.566,613.335659981,85.6512400194
2019-04-15T14:00:00Z,16.105,507.17442517,83.5928748301
2019-04-15T15:00:00Z,16.234,364.804789558,81.3012104424
2019-04-15T16:00:00Z,15.752,203.873812341,76.8964876591
2019-04-15T17:00:00Z,13.767,59.0523602109,58.2808397891
2019-04-15T18:00:00Z,10.77,2.06526397265,7.74373602735
2019-04-15T19:00:00Z,9.855,0,0
2019-04-15T20:00:00Z,9.3,0,0
2019-04-15T21:00:00Z,8.699,0,0
2019-04-15T22:00:00Z,8.133,0,0
2019-04-15T23:00:00Z,7.479,0,0
2019-04-16T00:00:00Z,6.767,0,0
2019-04-16T01:00:00Z,6.097,0,0
2019-04-16T02:00:00Z,5.558,0,0
2019-04-16T03:00:00Z,5.033,0,0
2019-04-16T04:00:00Z,4.576,0.0286896358826,0.354410364117
2019-04-16T05:00:00Z,5.281,14.607685706,43.330114294
2019-04-16T06:00:00Z,7.076,91.1113914097,102.32470859
2019-04-16T07:00:00Z,9.568,193.407037576,141.449662424
2019-04-16T08:00:00Z,12.477,283.519801955,175.056798045
2019-04-16T09:00:00Z,14.373,332.682466073,211.747433927
2019-04-16T10:00:00Z,15.581,326.058066569,254.350533431
2019-04-16T11:00:00Z,16.209,254.570265148,300.147834852
2019-04-16T12:00:00Z,16.343,153.09852332,324.47057668
2019-04-16T13:00:00Z,15.988,57.4205539823,288.109946018
2019-04-16T14:00:00Z,15.326,18.2252259382,203.195174062
2019-04-16T15:00:00Z,14.588,7.94301717158,136.484482828
2019-04-16T16:00:00Z,13.73,3.80489920988,84.0426007901
2019-04-16T17:00:00Z,12.479,1.2155818687,36.1321181313
2019-04-16T18:00:00Z,11.091,0.0897798969452,3.72002010305
2019-04-16T19:00:00Z,10.348,0,0
2019-04-16T20:00:00Z,9.77,0,0
2019-04-16T21:00:00Z,9.149,0,0
2019-04-16T22:00:00Z,8.457,0,0
2019-04-16T23:00:00Z,7.882,0,0
2019-04-17T00:00:00Z,7.579,0,0
2019-04-17T01:00:00Z,7.406,0,0
2019-04-17T02:00:00Z,7.239,0,0
2019-04-17T03:00:00Z,7.065,0,0
2019-04-17T04:00:00Z,6.788,0.0077944770739,0.274105522926
2019-04-17T05:00:00Z,7.293,2.72254414817,33.7232558518
2019-04-17T06:00:00Z,8.724,21.3774465476,109.212553452
2019-04-17T07:00:00Z,10.506,80.9742049347,181.750895065
2019-04-17T08:00:00Z,12.348,181.243183814,220.344616186
2019-04-17T09:00:00Z,13.787,296.560591374,231.875708626
2019-04-17T10:00:00Z,14.724,316.649809779,264.803890221
2019-04-17T11:00:00Z,15.053,153.835296652,327.355103348
2019-04-17T12:00:00Z,15.181,80.970340231,319.067059769
2019-04-17T13:00:00Z,15.275,60.2132461025,290.918953897
2019-04-17T14:00:00Z,15.298,51.7953623586,253.455537641
2019-04-17T15:00:00Z,15.239,42.2302301417,203.401869858
2019-04-17T16:00:00Z,14.993,25.8469105368,137.957589463
2019-04-17T17:00:00Z,13.934,15.9349034715,75.3286965285
2019-04-17T18:00:00Z,11.272,1.12902535899,9.64117464101
2019-04-17T19:00:00Z,10.141,0,0
2019-04-17T20:00:00Z,9.665,0,0
2019-04-17T21:00:00Z,9.341,0,0
2019-04-17T22:00:00Z,8.977,0,0
2019-04-17T23:00:00Z,8.542,0,0
2019-04-18T00:00:00Z,8.138,0,0
2019-04-18T01:00:00Z,7.784,0,0
2019-04-18T02:00:00Z,7.336,0,0
2019-04-18T03:00:00Z,6.793,0,0
2019-04-18T04:00:00Z,6.271,0.0882825804112,0.719017419589
2019-04-18T05:00:00Z,7.094,25.1482270371,41.4937729629
2019-04-18T06:00:00Z,8.995,144.232513841,72.6772861592
2019-04-18T07:00:00Z,11.648,318.601102175,74.2328978251
2019-04-18T08:00:00Z,14.989,474.896213384,75.552586616
2019-04-18T09:00:00Z,17.598,601.131636608,77.1172633921
2019-04-18T10:00:00Z,19.209,683.396147971,79.2087520285
2019-04-18T11:00:00Z,20.124,716.477023572,81.1313764279
2019-04-18T12:00:00Z,20.612,693.955297559,83.7081024405
2019-04-18T13:00:00Z,20.814,627.448318102,84.0212818977
2019-04-18T14:00:00Z,20.746,518.637776798,83.079523202
2019-04-18T15:00:00Z,20.355,376.932371118,80.9453288822
2019-04-18T16:00:00Z,19.429,217.212298635,76.5893013654
2019-04-18T17:00:00Z,17.187,69.0983592591,60.5449407409
2019-04-18T18:00:00Z,14.176,3.41337943387,10.7916205661
2019-04-18T19:00:00Z,13.029,0,0
2019-04-18T20:00:00Z,12.284,0,0
2019-04-18T21:00:00Z,11.451,0,0
2019-04-18T22:00:00Z,10.718,0,0
2019-04-18T23:00:00Z,10.03,0,0
2019-04-19T00:00:00Z,9.368,0,0
2019-04-19T01:00:00Z,8.748,0,0
2019-04-19T02:00:00Z,8.19,0,0
2019-04-19T03:00:00Z,7.616,0,0
2019-04-19T04:00:00Z,7.097,0.156228930243,1.04407106976
2019-04-19T05:00:00Z,8.18,29.4991608234,42.3110391766
2019-04-19T06:00:00Z,10.429,159.771852321,68.2173476786
2019-04-19T07:00:00Z,12.836,327.220012942,72.2636870584
2019-04-19T08:00:00Z,16.065,479.892857106,75.2115428938
2019-04-19T09:00:00Z,18.755,601.547806822,78.2293931783
2019-04-19T10:00:00Z,20.536,683.137756492,80.5017435077
2019-04-19T11:00:00Z,21.702,717.078279147,82.1649208528
2019-04-19T12:00:00Z,22.421,695.944585222,84.2733147779
2019-04-19T13:00:00Z,22.794,631.076292996,84.0895070038
2019-04-19T14:00:00Z,22.817,523.606168672,82.7138313281
2019-04-19T15:00:00Z,22.416,382.374795787,80.5877042125
2019-04-19T16:00:00Z,21.605,217.895621408,78.2655785919
2019-04-19T17:00:00Z,18.956,68.3747583441,62.8375416559
2019-04-19T18:00:00Z,15.816,3.70443235143,11.8563676486
2019-04-19T19:00:00Z,14.538,0,0
2019-04-19T20:00:00Z,13.8,0,0
2019-04-19T21:00:00Z,13.028,0,0
2019-04-19T22:00:00Z,12.183,0,0
2019-04-19T23:00:00Z,11.403,0,0
2019-04-20T00:00:00Z,10.629,0,0
2019-04-20T01:00:00Z,9.983,0,0
2019-04-20T02:00:00Z,9.393,0,0
2019-04-20T03:00:00Z,8.971,0,0
2019-04-20T04:00:00Z,8.769,0.297457535531,1.45764246447
2019-04-20T05:00:00Z,9.751,41.833094539,40.315305461
2019-04-20T06:00:00Z,12.751,184.528800312,58.9905996876
2019-04-20T07:00:00Z,14.575,350.977897521,63.9130024788
2019-04-20T08:00:00Z,16.997,502.707763896,67.895436104
2019-04-20T09:00:00Z,20.035,616.954181969,73.4202180309
2019-04-20T10:00:00Z,21.867,696.196570796,76.6105292042
2019-04-20T11:00:00Z,22.812,727.732172485,78.9531275149
2019-04-20T12:00:00Z,23.245,706.187049535,81.230950465
2019-04-20T13:00:00Z,23.368,639.367264815,81.6853351848
2019-04-20T14:00:00Z,23.162,529.990470059,81.0851299409
2019-04-20T15:00:00Z,22.549,386.158730258,79.9275697418
2019-04-20T16:00:00Z,21.296,224.811645356,76.6364546437
2019-04-20T17:00:00Z,18.82,74.4963205044,62.2281794956
2019-04-20T18:00:00Z,15.886,4.47734896146,12.9865510385
2019-04-20T19:00:00Z,14.563,0,0
2019-04-20T20:00:00Z,13.592,0,0
2019-04-20T21:00:00Z,12.567,0,0
2019-04-20T22:00:00Z,11.582,0,0
2019-04-20T23:00:00Z,10.658,0,0
2019-04-21T00:00:00Z,9.798,0,0
2019-04-21T01:00:00Z,9.022,0,0
2019-04-21T02:00:00Z,8.36,0,0
2019-04-21T03:00:00Z,7.773,0,0
2019-04-21T04:00:00Z,7.284,0.345258277587,1.81514172241
2019-04-21T05:00:00Z,8.655,37.8289082626,43.7509917374
2019-04-21T06:00:00Z,11.344,172.624944586,66.2179554143
2019-04-21T07:00:00Z,13.701,340.57121667,69.9986833303
2019-04-21T08:00:00Z,16.667,493.137599878,72.9214001218
