DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp],Day-Ahead forecast (11h00) [MW]
30/03/2019 18:00,19.15,18.16,17.53,16.94,15.84,282.19,17.95
30/03/2019 18:15,11.2,10.6,10.4,10.1,10.41,282.19,10.46
30/03/2019 18:30,5.5,5.26,5.14,5.32,5.52,282.19,5.17
30/03/2019 18:45,2.21,2.11,2.05,2.22,2.04,282.19,2.08
30/03/2019 19:00,0.46,0.43,0.42,0.44,0.28,282.19,0.43
30/03/2019 19:15,0,0,0,0,0,282.19,0
30/03/2019 19:30,0,0,0,0,0,282.19,0
30/03/2019 19:45,0,0,0,0,0,282.19,0
30/03/2019 20:00,0,0,0,0,0,282.19,0
30/03/2019 20:15,0,0,0,0,0,282.19,0
30/03/2019 20:30,0,0,0,0,0,282.19,0
30/03/2019 20:45,0,0,0,0,0,282.19,0
30/03/2019 21:00,0,0,0,0,0,282.19,0
30/03/2019 21:15,0,0,0,0,0,282.19,0
30/03/2019 21:30,0,0,0,0,0,282.19,0
30/03/2019 21:45,0,0,0,0,0,282.19,0
30/03/2019 22:00,0,0,0,0,0,282.19,0
30/03/2019 22:15,0,0,0,0,0,282.19,0
30/03/2019 22:30,0,0,0,0,0,282.19,0
30/03/2019 22:45,0,0,0,0,0,282.19,0
30/03/2019 23:00,0,0,0,0,0,282.19,0
30/03/2019 23:15,0,0,0,0,0,282.19,0
30/03/2019 23:30,0,0,0,0,0,282.19,0
30/03/2019 23:45,0,0,0,0,0,282.19,0
31/03/2019 00:00,0,0,0,0,0,282.19,0
31/03/2019 00:15,0,0,0,0,0,282.19,0
31/03/2019 00:30,0,0,0,0,0,282.19,0
31/03/2019 00:45,0,0,0,0,0,282.19,0
31/03/2019 01:00,0,0,0,0,0,282.19,0
31/03/2019 01:15,0,0,0,0,0,282.19,0
31/03/2019 01:30,0,0,0,0,0,282.19,0
31/03/2019 01:45,0,0,0,0,0,282.19,0
31/03/2019 03:00,0,0,0,0,0,282.19,0
31/03/2019 03:15,0,0,0,0,0,282.19,0
31/03/2019 03:30,0,0,0,0,0,282.19,0
31/03/2019 03:45,0,0,0,0,0,282.19,0
31/03/2019 04:00,0,0,0,0,0,282.19,0
31/03/2019 04:15,0,0,0,0,0,282.19,0
31/03/2019 04:30,0,0,0,0,0,282.19,0
31/03/2019 04:45,0,0,0,0,0,282.19,0
31/03/2019 05:00,0,0,0,0,0,282.19,0
31/03/2019 05:15,0,0,0,0,0,282.19,0
31/03/2019 05:30,0,0,0,0,0,282.19,0
31/03/2019 05:45,0,0,0,0,0,282.19,0
31/03/2019 06:00,0,0,0,0,0,282.19,0
31/03/2019 06:15,0,0,0,0,0,282.19,0
31/03/2019 06:30,0,0,0,0,0,282.19,0
31/03/2019 06:45,0,0,0,0,0,282.19,0
31/03/2019 07:00,0,0,0,0,0,282.19,0
31/03/2019 07:15,0.28,0.27,0.27,0,0,282.19,0.27
31/03/2019 07:30,1.66,1.72,1.67,1.55,1.4,282.19,1.71
31/03/2019 07:45,4.38,4.55,4.43,2.66,3.71,282.19,4.51
31/03/2019 08:00,8.68,9.11,9.06,6.7,6.71,282.19,8.96
31/03/2019 08:15,14.15,14.41,15.57,7.04,10.7,282.19,13.89
31/03/2019 08:30,19.66,19.52,22.45,11.81,14.33,282.19,18.53
31/03/2019 08:45,26.98,27.04,30.18,18.38,19.34,282.19,26.14
31/03/2019 09:00,34.81,35.22,38.74,49.43,25.93,282.19,33.91
31/03/2019 09:15,43.06,43.72,48.35,36.6,31.78,282.19,41.97
31/03/2019 09:30,51.72,52.27,58.06,66.95,36.19,282.19,50.33
31/03/2019 09:45,60.76,61.26,67.66,44.5,39.83,282.19,59.34
31/03/2019 10:00,69.99,70.18,76.96,55.17,45.43,282.19,68.79
31/03/2019 10:15,79.43,78.98,85.95,63.55,50.09,282.19,78.29
31/03/2019 10:30,88.66,87.62,94.49,123.2,60.35,282.19,87.26
31/03/2019 10:45,97.41,95.68,102.18,88.1,71.6,282.19,95.67
31/03/2019 11:00,95.58,103.13,109.17,96.31,75.85,282.19,103.67
31/03/2019 11:15,103.79,109.81,115.45,103.21,84.97,282.19,110.79
31/03/2019 11:30,111.4,115.36,121.04,108.4,94.53,282.19,118.03
31/03/2019 11:45,118.32,119.86,125.65,114.05,100.29,282.19,123.42
31/03/2019 12:00,124.75,123.8,129.25,116.76,102.14,282.19,128.29
31/03/2019 12:15,130.22,126.67,131.95,119.42,115.98,282.19,132.15
31/03/2019 12:30,134.66,128.78,133.87,130.55,124.54,282.19,135.47
31/03/2019 12:45,138.47,131,135.09,134.84,126.5,282.19,139.32
31/03/2019 13:00,141.66,132.72,135.61,137.33,125.28,282.19,142.65
31/03/2019 13:15,144.01,133.46,135.45,132.92,134.29,282.19,144.77
31/03/2019 13:30,145.93,134.15,134.64,143.04,152.72,282.19,146.57
31/03/2019 13:45,146.81,134.1,133.18,153.4,155.08,282.19,147.13
31/03/2019 14:00,139.37,133.52,131.06,162.14,146.9,282.19,147.05
31/03/2019 14:15,139.04,132.47,128.17,155.54,144.4,282.19,146.33
31/03/2019 14:30,138.32,130.91,124.67,155.27,136.86,282.19,145.01
31/03/2019 14:45,137.17,128.26,120.62,150.82,131.62,282.19,143.06
31/03/2019 15:00,135.35,125.62,116.03,127.42,132.49,282.19,140.35
31/03/2019 15:15,132.71,122.48,111.24,148.1,137.7,282.19,136.85
31/03/2019 15:30,129.25,118.94,106.31,147.26,139.97,282.19,132.64
31/03/2019 15:45,125.34,115.01,101.17,144.88,141.32,282.19,127.88
31/03/2019 16:00,133.05,110.68,95.56,140.46,138.67,282.19,122.75
31/03/2019 16:15,127.03,105.23,89.77,134.46,132.49,282.19,117.04
31/03/2019 16:30,120.04,99.14,83.67,124.16,127.33,282.19,110.68
31/03/2019 16:45,112.21,92.39,77.14,119.32,119.2,282.19,103.25
31/03/2019 17:00,103.55,85.13,70.12,99.93,106.88,282.19,94.81
31/03/2019 17:15,94.05,77.4,62.84,100.06,95.92,282.19,85.77
31/03/2019 17:30,83.41,69.67,55.35,87.72,84.11,282.19,76.54
31/03/2019 17:45,72.38,61.25,47.79,67.98,72.2,282.19,67.26
31/03/2019 18:00,61.06,52.22,40.32,55.69,59.55,282.19,57.38
31/03/2019 18:15,49.5,42.74,33.18,50.93,49.36,282.19,46.93
31/03/2019 18:30,38.32,33.25,26.31,30.82,38.83,282.19,36.52
31/03/2019 18:45,28.29,24.43,20.13,23.03,28.4,282.19,26.9
31/03/2019 19:00,19.36,16.66,14.43,20.79,19.68,282.19,18.39
31/03/2019 19:15,11.67,10.24,8.97,14.34,12.43,282.19,11.23
31/03/2019 19:30,5.92,5.38,4.78,4.52,6.88,282.19,5.88
31/03/2019 19:45,2.48,2.28,2.05,2.79,2.97,282.19,2.5
31/03/2019 20:00,0.58,0.53,0.47,0.63,0.58,282.19,0.59
31/03/2019 20:15,0,0,0,0,0,282.19,0
31/03/2019 20:30,0,0,0,0,0,282.19,0
31/03/2019 20:45,0,0,0,0,0,282.19,0
31/03/2019 21:00,0,0,0,0,0,282.19,0
31/03/2019 21:15,0,0,0,0,0,282.19,0
31/03/2019 21:30,0,0,0,0,0,282.19,0
31/03/2019 21:45,0,0,0,0,0,282.19,0
31/03/2019 22:00,0,0,0,0,0,282.19,0
31/03/2019 22:15,0,0,0,0,0,282.19,0
31/03/2019 22:30,0,0,0,0,0,282.19,0
31/03/2019 22:45,0,0,0,0,0,282.19,0
31/03/2019 23:00,0,0,0,0,0,282.19,0
31/03/2019 23:15,0,0,0,0,0,282.19,0
31/03/2019 23:30,0,0,0,0,0,282.19,0
31/03/2019 23:45,0,0,0,0,0,282.19,0
01/04/2019 00:00,0,0,0,0,0,282.19,0
01/04/2019 00:15,0,0,0,0,0,282.19,0
01/04/2019 00:30,0,0,0,0,0,282.19,0
01/04/2019 00:45,0,0,0,0,0,282.19,0
01/04/2019 01:00,0,0,0,0,0,282.19,0
01/04/2019 01:15,0,0,0,0,0,282.19,0
01/04/2019 01:30,0,0,0,0,0,282.19,0
01/04/2019 01:45,0,0,0,0,0,282.19,0
01/04/2019 02:00,0,0,0,0,0,282.19,0
01/04/2019 02:15,0,0,0,0,0,282.19,0
01/04/2019 02:30,0,0,0,0,0,282.19,0
01/04/2019 02:45,0,0,0,0,0,282.19,0
01/04/2019 03:00,0,0,0,0,0,282.19,0
01/04/2019 03:15,0,0,0,0,0,282.19,0
01/04/2019 03:30,0,0,0,0,0,282.19,0
01/04/2019 03:45,0,0,0,0,0,282.19,0
01/04/2019 04:00,0,0,0,0,0,282.19,0
01/04/2019 04:15,0,0,0,0,0,282.19,0
01/04/2019 04:30,0,0,0,0,0,282.19,0
01/04/2019 04:45,0,0,0,0,0,282.19,0
01/04/2019 05:00,0,0,0,0,0,282.19,0
01/04/2019 05:15,0,0,0,0,0,282.19,0
01/04/2019 05:30,0,0,0,0,0,282.19,0
01/04/2019 05:45,0,0,0,0,0,282.19,0
01/04/2019 06:00,0,0,0,0,0,282.19,0
01/04/2019 06:15,0,0,0,0,0,282.19,0
01/04/2019 06:30,0,0,0,0,0,282.19,0
01/04/2019 06:45,0,0,0,0,0,282.19,0
01/04/2019 07:00,0,0,0,0,0,282.19,0
01/04/2019 07:15,0.49,0.49,0.45,0.49,0,282.19,0.49
01/04/2019 07:30,2.16,2.2,2.09,2.17,3.02,282.19,2.2
01/04/2019 07:45,5.25,5.33,5.15,6.06,7.44,282.19,5.33
01/04/2019 08:00,10.93,11.06,10.43,13.04,13.62,282.19,11.05
01/04/2019 08:15,19.16,19.45,17.33,22.06,21.94,282.19,19.42
01/04/2019 08:30,29.05,29.53,24.86,31.7,32.4,282.19,29.48
01/04/2019 08:45,40.36,41.88,34.01,43.76,43.67,282.19,41.83
01/04/2019 09:00,52.83,54.23,43.57,56.13,56.85,282.19,54.17
01/04/2019 09:15,65.83,67.35,53.81,69.76,70.94,282.19,67.28
01/04/2019 09:30,79,80.75,64.64,81.21,85.66,282.19,80.68
01/04/2019 09:45,92.48,94.09,75.45,102.02,99.94,282.19,93.98
01/04/2019 10:00,105.11,107.28,85.85,115.4,113.05,282.19,107.11
01/04/2019 10:15,116.72,119.3,95.71,136.54,124.82,282.19,119.11
01/04/2019 10:30,127.63,130.46,105.01,160.11,136.53,282.19,130.23
01/04/2019 10:45,137.97,140.94,113.89,155.73,146.73,282.19,140.67
01/04/2019 11:00,156.57,150.86,122.27,169.83,157.23,282.19,150.54
01/04/2019 11:15,165.65,160.06,129.99,166.43,165.82,282.19,159.71
01/04/2019 11:30,173.77,169.25,136.65,184.96,174.4,282.19,168.88
01/04/2019 11:45,180.86,176.66,142.15,176.5,181.76,282.19,176.26
01/04/2019 12:00,187.1,183.08,146.63,196.11,188.11,282.19,182.59
01/04/2019 12:15,192.42,188.55,150.25,193.68,191.69,282.19,187.98
01/04/2019 12:30,196.87,193.02,153.05,200.33,197.23,282.19,192.41
01/04/2019 12:45,200.37,196.65,155.03,184.94,200.53,282.19,195.97
01/04/2019 13:00,202.95,199.43,156.19,192.86,202.81,282.19,198.69
01/04/2019 13:15,204.67,201.23,156.6,200.18,204.93,282.19,200.45
01/04/2019 13:30,205.55,202.04,156.32,229.36,206.6,282.19,201.24
01/04/2019 13:45,205.56,201.91,155.35,222.57,203.64,282.19,201.1
01/04/2019 14:00,202.22,200.88,153.61,216.54,202.33,282.19,200.04
01/04/2019 14:15,200.55,198.93,151.13,227.8,201.15,282.19,198.04
01/04/2019 14:30,197.95,196.04,147.97,186.53,197.02,282.19,195.09
01/04/2019 14:45,194.36,192.18,144.15,187.99,191.79,282.19,191.17
01/04/2019 15:00,189.87,187.42,139.68,181.24,189.35,282.19,186.35
01/04/2019 15:15,184.64,181.97,134.53,179.48,184.12,282.19,180.86
01/04/2019 15:30,178.59,175.74,128.97,172.01,174.12,282.19,174.53
01/04/2019 15:45,171.5,168.68,122.94,163.63,166.52,282.19,167.39
01/04/2019 16:00,158.58,160.74,116.14,155.04,158.37,282.19,159.41
01/04/2019 16:15,150.97,152.08,108.94,148.37,148.53,282.19,150.78
01/04/2019 16:30,142.4,143.07,101.4,137.99,138.69,282.19,141.85
01/04/2019 16:45,132.51,133.21,93.38,126.47,129.39,282.19,132.05
01/04/2019 17:00,121.59,122.59,84.99,116.72,117.94,282.19,121.51
01/04/2019 17:15,110.17,111.14,76.25,103.59,104.67,282.19,110.14
01/04/2019 17:30,98.53,98.64,67.32,91.72,92.05,282.19,97.7
01/04/2019 17:45,86.15,85.61,58.16,78.45,78.72,282.19,84.76
01/04/2019 18:00,72.25,71.75,48.87,66.18,65.21,282.19,71
01/04/2019 18:15,58.04,57.96,39.71,52.91,52.13,282.19,57.32
01/04/2019 18:30,44.51,44.46,30.96,40.03,40.62,282.19,43.94
01/04/2019 18:45,32.41,31.92,23.03,29.91,28.69,282.19,31.55
01/04/2019 19:00,21.71,20.92,16.27,18.78,19.68,282.19,20.7
01/04/2019 19:15,12.96,12.19,10.27,11.21,12.01,282.19,12.09
01/04/2019 19:30,6.33,6.05,5.45,6.88,6.61,282.19,6.02
01/04/2019 19:45,2.76,2.67,2.43,3.16,2.8,282.19,2.66
01/04/2019 20:00,0.77,0.75,0.65,0.57,0.52,282.19,0.74
01/04/2019 20:15,0,0,0,0,0,282.19,0
01/04/2019 20:30,0,0,0,0,0,282.19,0
01/04/2019 20:45,0,0,0,0,0,282.19,0
01/04/2019 21:00,0,0,0,0,0,282.19,0
01/04/2019 21:15,0,0,0,0,0,282.19,0
01/04/2019 21:30,0,0,0,0,0,282.19,0
01/04/2019 21:45,0,0,0,0,0,282.19,0
01/04/2019 22:00,0,0,0,0,0,282.19,0
01/04/2019 22:15,0,0,0,0,0,282.19,0
01/04/2019 22:30,0,0,0,0,0,282.19,0
01/04/2019 22:45,0,0,0,0,0,282.19,0
01/04/2019 23:00,0,0,0,0,0,282.19,0
01/04/2019 23:15,0,0,0,0,0,282.19,0
01/04/2019 23:30,0,0,0,0,0,282.19,0
01/04/2019 23:45,0,0,0,0,0,282.19,0
02/04/2019 00:00,0,0,0,0,0,282.19,0
02/04/2019 00:15,0,0,0,0,0,282.19,0
02/04/2019 00:30,0,0,0,0,0,282.19,0
02/04/2019 00:45,0,0,0,0,0,282.19,0
02/04/2019 01:00,0,0,0,0,0,282.19,0
02/04/2019 01:15,0,0,0,0,0,282.19,0
02/04/2019 01:30,0,0,0,0,0,282.19,0
02/04/2019 01:45,0,0,0,0,0,282.19,0
02/04/2019 02:00,0,0,0,0,0,282.19,0
02/04/2019 02:15,0,0,0,0,0,282.19,0
02/04/2019 02:30,0,0,0,0,0,282.19,0
02/04/2019 02:45,0,0,0,0,0,282.19,0
02/04/2019 03:00,0,0,0,0,0,282.19,0
02/04/2019 03:15,0,0,0,0,0,282.19,0
02/04/2019 03:30,0,0,0,0,0,282.19,0
02/04/2019 03:45,0,0,0,0,0,282.19,0
02/04/2019 04:00,0,0,0,0,0,282.19,0
02/04/2019 04:15,0,0,0,0,0,282.19,0
02/04/2019 04:30,0,0,0,0,0,282.19,0
02/04/2019 04:45,0,0,0,0,0,282.19,0
02/04/2019 05:00,0,0,0,0,0,282.19,0
02/04/2019 05:15,0,0,0,0,0,282.19,0
02/04/2019 05:30,0,0,0,0,0,282.19,0
02/04/2019 05:45,0,0,0,0,0,282.19,0
02/04/2019 06:00,0,0,0,0,0,282.19,0
02/04/2019 06:15,0,0,0,0,0,282.19,0
02/04/2019 06:30,0,0,0,0,0,282.19,0
02/04/2019 06:45,0,0,0,0,0,282.19,0
02/04/2019 07:00,0,0,0,0,0,282.19,0
02/04/2019 07:15,0.41,0.4,0.36,0,0,282.19,0.43
02/04/2019 07:30,1.74,1.73,1.57,2.88,2.7,282.19,1.83
02/04/2019 07:45,3.93,3.92,3.57,8.55,7.48,282.19,4.13
02/04/2019 08:00,7.72,7.04,6.37,10.82,13.57,282.19,7.52
02/04/2019 08:15,12.22,11.07,10.01,16.92,17.94,282.19,11.94
02/04/2019 08:30,17.04,15.34,14.1,23.14,24.46,282.19,16.79
02/04/2019 08:45,21.56,19.43,18.28,30.84,34.16,282.19,21.93
02/04/2019 09:00,26.01,23.52,22.56,41.91,38.5,282.19,27.07
02/04/2019 09:15,30.32,27.48,27.1,38.44,42.05,282.19,32.35
02/04/2019 09:30,34.32,31.31,31.37,40.7,41.66,282.19,37.77
02/04/2019 09:45,38.09,34.82,35.26,38.28,41.83,282.19,43.11
02/04/2019 10:00,41.6,38.05,39.2,36.57,41.41,282.19,48.52
02/04/2019 10:15,44.8,40.66,43.01,38.02,40.56,282.19,53.69
02/04/2019 10:30,47.6,43,46.74,36.75,41.1,282.19,58.22
02/04/2019 10:45,50.15,45.23,50.06,38.77,39.53,282.19,62.13
02/04/2019 11:00,41.23,47.68,52.78,37.73,33.1,282.19,65.24
02/04/2019 11:15,43.56,50.63,55.17,37.92,27.29,282.19,67.56
02/04/2019 11:30,46.04,53.59,57.25,38.91,28.05,282.19,69.89
02/04/2019 11:45,48.36,57.45,58.99,44.21,29.8,282.19,71
02/04/2019 12:00,50.73,61.16,60.41,52.9,31.55,282.19,71.89
02/04/2019 12:15,53.39,64.4,61.49,59.18,36.85,282.19,73.01
02/04/2019 12:30,56.78,66.96,62.25,69.76,41.57,282.19,74.08
02/04/2019 12:45,60.81,69.16,62.71,75.16,48.91,282.19,74.95
02/04/2019 13:00,64.82,72.04,62.86,82.57,64.58,282.19,75.98
02/04/2019 13:15,68.46,75.06,62.72,91.56,77.77,282.19,76.94
02/04/2019 13:30,71.73,77.45,62.31,103.52,85.8,282.19,78.23
02/04/2019 13:45,74.88,79.06,61.62,101.91,103.07,282.19,79.88
02/04/2019 14:00,112.05,80.53,60.67,127.28,126.09,282.19,81.49
02/04/2019 14:15,113.76,81.82,59.47,128.87,125.36,282.19,83.12
02/04/2019 14:30,114.67,82.32,58.01,141.21,150.15,282.19,84.55
02/04/2019 14:45,115.2,82.02,56.32,163.69,150.96,282.19,85.63
02/04/2019 15:00,115.74,81.46,54.4,140.38,145.47,282.19,86.29
02/04/2019 15:15,115.91,80.7,52.24,143.7,144,282.19,85.91
02/04/2019 15:30,113.13,79.02,50.07,156.79,139.3,282.19,84.03
02/04/2019 15:45,107.21,76.31,47.91,116.67,121.02,282.19,81.1
02/04/2019 16:00,96.91,73.09,45.55,103.7,99.98,282.19,77.27
02/04/2019 16:15,90.11,68.91,43.04,86.69,80.44,282.19,72.82
02/04/2019 16:30,81.51,64.08,40.41,46.18,46.7,282.19,67.65
02/04/2019 16:45,71.73,58.68,37.73,36.69,35.14,282.19,62.19
02/04/2019 17:00,62.39,52.96,34.69,6.81,26.14,282.19,56.83
02/04/2019 17:15,54.19,46.9,31.56,30.23,18.01,282.19,51.29
02/04/2019 17:30,46.32,40.29,28.25,6.42,10.46,282.19,45.32
02/04/2019 17:45,39.07,34.1,24.88,14.7,8.99,282.19,39.09
02/04/2019 18:00,32.39,28.25,21.55,5.34,11.06,282.19,32.85
02/04/2019 18:15,26.09,22.91,18.11,22.76,12.69,282.19,26.69
02/04/2019 18:30,20.53,18.44,14.69,2.13,14.12,282.19,21.14
02/04/2019 18:45,15.83,14.2,11.51,9.53,10.68,282.19,16.05
02/04/2019 19:00,11.3,10.2,8.35,6.91,7.02,282.19,11.47
02/04/2019 19:15,7.15,6.54,5.45,4.4,3.56,282.19,7.34
02/04/2019 19:30,4.04,3.7,3.15,3.08,1.3,282.19,4.16
02/04/2019 19:45,1.89,1.73,1.46,1.13,0.45,282.19,1.96
02/04/2019 20:00,0.49,0.45,0.38,0.29,0.09,282.19,0.52
02/04/2019 20:15,0.01,0,0.01,0,0,282.19,0
02/04/2019 20:30,0,0,0,0,0,282.19,0
02/04/2019 20:45,0,0,0,0,0,282.19,0
02/04/2019 21:00,0,0,0,0,0,282.19,0
02/04/2019 21:15,0,0,0,0,0,282.19,0
02/04/2019 21:30,0,0,0,0,0,282.19,0
02/04/2019 21:45,0,0,0,0,0,282.19,0
02/04/2019 22:00,0,0,0,0,0,282.19,0
02/04/2019 22:15,0,0,0,0,0,282.19,0
02/04/2019 22:30,0,0,0,0,0,282.19,0
02/04/2019 22:45,0,0,0,0,0,282.19,0
02/04/2019 23:00,0,0,0,0,0,282.19,0
02/04/2019 23:15,0,0,0,0,0,282.19,0
02/04/2019 23:30,0,0,0,0,0,282.19,0
02/04/2019 23:45,0,0,0,0,0,282.19,0
03/04/2019 00:00,0,0,0,0,0,282.19,0
03/04/2019 00:15,0,0,0,0,0,282.19,0
03/04/2019 00:30,0,0,0,0,0,282.19,0
03/04/2019 00:45,0,0,0,0,0,282.19,0
03/04/2019 01:00,0,0,0,0,0,282.19,0
03/04/2019 01:15,0,0,0,0,0,282.19,0
03/04/2019 01:30,0,0,0,0,0,282.19,0
03/04/2019 01:45,0,0,0,0,0,282.19,0
03/04/2019 02:00,0,0,0,0,0,282.19,0
03/04/2019 02:15,0,0,0,0,0,282.19,0
03/04/2019 02:30,0,0,0,0,0,282.19,0
03/04/2019 02:45,0,0,0,0,0,282.19,0
03/04/2019 03:00,0,0,0,0,0,282.19,0
03/04/2019 03:15,0,0,0,0,0,282.19,0
03/04/2019 03:30,0,0,0,0,0,282.19,0
03/04/2019 03:45,0,0,0,0,0,282.19,0
03/04/2019 04:00,0,0,0,0,0,282.19,0
03/04/2019 04:15,0,0,0,0,0,282.19,0
03/04/2019 04:30,0,0,0,0,0,282.19,0
03/04/2019 04:45,0,0,0,0,0,282.19,0
03/04/2019 05:00,0,0,0,0,0,282.19,0
03/04/2019 05:15,0,0,0,0,0,282.19,0
03/04/2019 05:30,0,0,0,0,0,282.19,0
03/04/2019 05:45,0,0,0,0,0,282.19,0
03/04/2019 06:00,0,0,0,0,0,282.19,0
03/04/2019 06:15,0,0,0,0,0,282.19,0
03/04/2019 06:30,0,0,0,0,0,282.19,0
03/04/2019 06:45,0,0,0,0,0,282.19,0
03/04/2019 07:00,0,0,0,0,0,282.19,0
03/04/2019 07:15,0.54,0.59,0.32,0.55,0,282.19,0.61
03/04/2019 07:30,2.01,2.23,1.27,1.52,1.26,282.19,2.3
03/04/2019 07:45,4.26,4.78,2.83,3.26,3.59,282.19,4.92
03/04/2019 08:00,7.33,8.74,5.19,6.71,5.72,282.19,8.89
03/04/2019 08:15,11.96,13.93,8.17,11.5,8.59,282.19,14.13
03/04/2019 08:30,16.99,19.37,11.34,11.05,10.81,282.19,19.64
03/04/2019 08:45,22.44,25.87,15.1,14.48,15.5,282.19,25.72
03/04/2019 09:00,27.9,32.37,18.93,24.97,23.46,282.19,32.17
03/04/2019 09:15,33.83,39.21,22.84,29.93,29.83,282.19,39.04
03/04/2019 09:30,40.59,46.44,26.99,34.14,39.71,282.19,46.59
03/04/2019 09:45,47.29,53.9,31.3,50.31,46.54,282.19,54.13
03/04/2019 10:00,54.49,61.27,35.44,59.1,66.41,282.19,61.41
03/04/2019 10:15,62.32,68.63,39.06,65.62,67.38,282.19,68.67
03/04/2019 10:30,70.2,75.66,42.5,74.1,70.13,282.19,75.6
03/04/2019 10:45,77.84,82.25,45.95,72.71,71.27,282.19,82.09
03/04/2019 11:00,86.43,88.26,49.4,86.92,70.53,282.19,88.27
03/04/2019 11:15,91.67,93.56,52.72,58.74,64.53,282.19,94.03
03/04/2019 11:30,95.64,98.86,55.7,84.85,75.74,282.19,98.99
03/04/2019 11:45,98.48,102.53,58.38,148.21,102.91,282.19,103.44
03/04/2019 12:00,100.87,105.75,60.73,115.01,134.5,282.19,107.48
03/04/2019 12:15,102.53,108.45,62.77,112.99,143.26,282.19,110.59
03/04/2019 12:30,103.11,110.25,64.47,129.33,150.36,282.19,112.15
03/04/2019 12:45,103.52,111.38,65.82,149.65,139.56,282.19,112.6
03/04/2019 13:00,103.54,112.12,66.84,173.48,138.8,282.19,112.67
03/04/2019 13:15,104.16,111.92,67.53,135.14,133.59,282.19,112.62
03/04/2019 13:30,104.31,111.07,67.86,154.91,142,282.19,111.88
03/04/2019 13:45,105.12,110.05,67.85,189.74,131.59,282.19,110.41
03/04/2019 14:00,124.02,108.69,67.53,93.05,128.42,282.19,108.7
03/04/2019 14:15,123.79,106.86,66.92,77.59,125.05,282.19,106.61
03/04/2019 14:30,122.57,104.61,66,126.96,115.3,282.19,104.16
03/04/2019 14:45,121.18,102.14,64.76,120.16,97.22,282.19,101.45
03/04/2019 15:00,119.29,99.49,63.21,104.16,97.29,282.19,98.53
03/04/2019 15:15,115.95,96.44,61.42,100.51,94.63,282.19,95.23
03/04/2019 15:30,112.22,93.55,59.37,94.35,105.24,282.19,91.68
03/04/2019 15:45,108.26,90.86,57.04,108.73,111.16,282.19,88.17
03/04/2019 16:00,91.67,87.93,54.36,91.1,110.39,282.19,84.53
03/04/2019 16:15,87.22,84.23,51.33,87.34,105.51,282.19,80.58
03/04/2019 16:30,81.81,79.99,48,78.81,93.18,282.19,75.8
03/04/2019 16:45,76.17,75.47,44.33,69.35,96.94,282.19,70.28
03/04/2019 17:00,69.9,70.16,40.43,67.74,89.84,282.19,64.54
03/04/2019 17:15,62.86,63.97,36.61,56.07,75.94,282.19,58.28
03/04/2019 17:30,55.09,57.68,32.87,47.72,57.44,282.19,52.03
03/04/2019 17:45,47.03,51.26,28.62,37.76,43.79,282.19,45.79
03/04/2019 18:00,39.57,44.48,24.1,31.8,30.74,282.19,39.55
03/04/2019 18:15,32.91,37.38,19.59,24.97,19.2,282.19,33.41
03/04/2019 18:30,26.8,30.39,15.4,18.38,16.44,282.19,27.35
03/04/2019 18:45,20.75,23.34,11.33,16.59,13.58,282.19,21.32
03/04/2019 19:00,15.27,16.95,8.1,11.98,11.99,282.19,15.59
03/04/2019 19:15,9.95,10.94,5.21,6.87,7.3,282.19,10.11
03/04/2019 19:30,5.6,6.13,2.89,4.62,4.78,282.19,5.7
03/04/2019 19:45,2.68,2.93,1.35,2.27,2.45,282.19,2.74
03/04/2019 20:00,0.81,0.89,0.39,0.56,0.79,282.19,0.81
03/04/2019 20:15,0.03,0.03,0.01,0,0,282.19,0.03
03/04/2019 20:30,0,0,0,0,0,282.19,0
03/04/2019 20:45,0,0,0,0,0,282.19,0
03/04/2019 21:00,0,0,0,0,0,282.19,0
03/04/2019 21:15,0,0,0,0,0,282.19,0
03/04/2019 21:30,0,0,0,0,0,282.19,0
03/04/2019 21:45,0,0,0,0,0,282.19,0
03/04/2019 22:00,0,0,0,0,0,282.19,0
03/04/2019 22:15,0,0,0,0,0,282.19,0
03/04/2019 22:30,0,0,0,0,0,282.19,0
03/04/2019 22:45,0,0,0,0,0,282.19,0
03/04/2019 23:00,0,0,0,0,0,282.19,0
03/04/2019 23:15,0,0,0,0,0,282.19,0
03/04/2019 23:30,0,0,0,0,0,282.19,0
03/04/2019 23:45,0,0,0,0,0,282.19,0
04/04/2019 00:00,0,0,0,0,0,282.19,0
04/04/2019 00:15,0,0,0,0,0,282.19,0
04/04/2019 00:30,0,0,0,0,0,282.19,0
04/04/2019 00:45,0,0,0,0,0,282.19,0
04/04/2019 01:00,0,0,0,0,0,282.19,0
04/04/2019 01:15,0,0,0,0,0,282.19,0
04/04/2019 01:30,0,0,0,0,0,282.19,0
04/04/2019 01:45,0,0,0,0,0,282.19,0
04/04/2019 02:00,0,0,0,0,0,282.19,0
04/04/2019 02:15,0,0,0,0,0,282.19,0
04/04/2019 02:30,0,0,0,0,0,282.19,0
04/04/2019 02:45,0,0,0,0,0,282.19,0
04/04/2019 03:00,0,0,0,0,0,282.19,0
04/04/2019 03:15,0,0,0,0,0,282.19,0
04/04/2019 03:30,0,0,0,0,0,282.19,0
04/04/2019 03:45,0,0,0,0,0,282.19,0
